USAF,WBAN,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW,MW,MW,AW,AW,AW,AW,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
744860,94789,2015010513,290,23,32,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,38,4,1020.9,30.15,1020.1,***,***,0,*****,*****,*****,**
744860,94789,2015010514,300,22,29,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,36,4,1021.9,30.18,1021.2,***,***,0,*****,*****,*****,**
744860,94789,2015010515,300,15,32,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,34,6,1022.9,30.21,1022.2,***,***,0,*****,*****,*****,**
744860,94789,2015010516,300,15,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,34,6,1022.9,*****,1021.9,***,***,*****,*****,*****,*****,**
744860,94789,2015010516,310,15,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,33,8,1024.5,30.26,1023.9,***,***,0,*****,*****,*****,**
744860,94789,2015010517,310,16,24,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,32,0,1025.3,30.28,1024.5,***,***,0,*****,*****,*****,**
744860,94789,2015010518,300,22,26,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,30,4,1027.8,30.35,1026.9,39,30,0,*****,*****,*****,**
744860,94789,2015010519,300,22,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,30,4,1027.8,*****,1026.6,41,30,*****,*****,*****,*****,**
744860,94789,2015010519,310,17,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,28,-2,1027.8,30.35,1026.9,***,***,0,*****,*****,*****,**
744860,94789,2015010520,320,22,28,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,27,-2,1028.7,30.38,1027.9,***,***,0,*****,*****,*****,**
744860,94789,2015010521,330,15,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,24,-1,1029.2,30.4,1028.6,***,***,0,*****,*****,*****,**
744860,94789,2015010522,330,15,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,24,-1,1029.2,*****,1028.3,***,***,*****,*****,*****,*****,**
744860,94789,2015010522,340,10,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,23,2,1029.9,30.42,1029.3,***,***,0,*****,*****,*****,**
744860,94789,2015010523,290,15,25,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,23,-3,1030.2,30.43,1029.6,51,23,0,*****,*****,*****,**
744860,94789,2015010523,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,51,***,*****,*****,0,*****,0
744860,94789,2015010600,300,17,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,22,-3,1030.5,30.43,1029.6,31,22,0,*****,*****,*****,**
744860,94789,2015010601,300,17,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,22,-3,1030.5,*****,1029.3,49,22,*****,*****,*****,*****,**
744860,94789,2015010601,310,20,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,21,-3,1030.6,30.44,1030,***,***,0,*****,*****,*****,**
744860,94789,2015010602,320,13,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,20,-2,1030.4,30.43,1029.6,***,***,0,*****,*****,*****,**
744860,94789,2015010603,320,7,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,20,-2,1029.4,30.4,1028.6,***,***,0,*****,*****,*****,**
744860,94789,2015010604,320,7,***,***,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,20,-2,1029.4,*****,1028.3,***,***,*****,*****,*****,*****,**
744860,94789,2015010604,310,9,***,150,***,*,*,*,10,**,**,**,**,**,**,**,**,*,21,-1,1029.3,30.4,1028.6,***,***,0,*****,*****,*****,**
744860,94789,2015010605,290,6,***,140,***,*,*,*,10,**,**,**,**,**,**,**,**,*,21,0,1028.6,30.38,1027.9,***,***,0,*****,*****,*****,**
744860,94789,2015010606,290,10,***,90,***,*,*,*,10,**,**,**,**,**,**,**,**,*,21,-1,1029.8,30.41,1028.9,22,20,0,*****,*****,*****,**
744860,94789,2015010607,290,10,***,***,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,21,-1,1029.8,*****,1028.7,51,20,*****,*****,*****,*****,**
744860,94789,2015010608,350,3,***,20,***,*,*,*,2.5,**,**,**,**,71,**,**,**,*,19,9,******,30.36,1027.3,***,***,*****,*****,*****,*****,**
744860,94789,2015010609,***,0,***,14,***,*,*,*,1,**,**,**,**,71,**,**,**,*,19,10,******,30.37,1027.6,***,***,0.01,*****,*****,*****,**
744860,94789,2015010609,***,0,***,11,***,*,*,*,1,**,**,**,**,71,**,**,**,*,20,13,1028.1,30.36,1027.3,***,***,0.03,*****,*****,0.02,**
744860,94789,2015010610,***,0,***,***,OVC,*,*,*,1,71,**,**,**,**,**,**,**,*,20,13,1028.1,*****,1027,***,***,*****,*****,*****,0.02,**
744860,94789,2015010610,***,0,***,15,***,*,*,*,2,**,**,**,**,71,**,**,**,*,19,12,******,30.34,1026.6,***,***,0.01,*****,*****,*****,**
744860,94789,2015010610,***,0,***,26,***,*,*,*,2,**,**,**,**,71,**,**,**,*,20,13,1026.2,30.31,1025.6,***,***,0.01,*****,*****,*****,**
744860,94789,2015010611,210,3,***,12,***,*,*,*,0.5,**,**,**,**,71,**,**,**,*,20,14,1025,30.27,1024.2,***,***,0.01,*****,*****,*****,**
744860,94789,2015010612,***,0,***,8,***,*,*,*,0.5,**,**,**,**,71,**,**,**,*,21,16,******,30.25,1023.5,***,***,0.02,*****,*****,*****,**
744860,94789,2015010612,230,7,***,15,***,*,*,*,1.5,**,**,**,**,71,**,**,**,*,21,16,******,30.23,1022.9,***,***,0.02,*****,*****,*****,**
744860,94789,2015010612,250,9,***,17,***,*,*,*,2.5,**,**,**,**,71,**,**,**,*,21,16,******,30.21,1022.2,***,***,0.02,*****,*****,*****,**
744860,94789,2015010612,240,9,***,17,***,*,*,*,2.5,**,**,**,**,71,**,**,**,*,22,15,1022.8,30.21,1022.2,22,19,0.02,0.07,*****,*****,1
744860,94789,2015010613,240,9,***,***,OVC,*,*,*,2.5,71,**,**,**,**,**,**,**,*,22,15,1022.8,*****,1021.9,22,19,*****,0.08,*****,*****,1
744860,94789,2015010613,250,8,***,40,***,*,*,*,8,**,**,**,**,71,**,**,**,*,21,14,******,30.18,1021.2,***,***,*****,*****,*****,*****,**
744860,94789,2015010619,250,15,***,30,***,*,*,*,10,**,**,**,**,**,**,**,**,*,22,13,1019.9,30.12,1019.1,***,***,0,*****,*****,*****,**
744860,94789,2015010620,260,15,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,22,13,1019.7,30.12,1019.1,***,***,0,*****,*****,*****,**
744860,94789,2015010621,260,15,***,18,***,*,*,*,10,**,**,**,**,**,**,**,**,*,21,14,******,30.1,1018.5,***,***,*****,*****,*****,*****,**
744860,94789,2015010621,260,15,***,16,***,*,*,*,10,**,**,**,**,**,**,**,**,*,22,14,1019.3,30.1,1018.5,***,***,0,*****,*****,*****,**
744860,94789,2015010622,260,15,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,22,14,1019.3,*****,1018.2,***,***,*****,*****,*****,*****,**
744860,94789,2015010622,280,14,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,21,14,******,30.09,1018.1,***,***,*****,*****,*****,*****,**
744860,94789,2015010622,280,10,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,22,14,1018.1,30.07,1017.4,***,***,0,*****,*****,*****,**
744860,94789,2015010623,300,8,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,21,11,1017.2,30.04,1016.4,23,19,0,*****,*****,*****,**
744860,94789,2015010623,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,23,***,*****,*****,0.07,*****,0
744860,94789,2015010700,270,13,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,21,11,1017.3,30.04,1016.4,22,21,0,*****,*****,*****,1
744860,94789,2015010701,270,13,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,21,11,1017.3,*****,1016.1,22,20,*****,*****,*****,*****,1
744860,94789,2015010701,260,15,***,230,***,*,*,*,10,**,**,**,**,**,**,**,**,*,21,13,1017.5,30.05,1016.8,***,***,0,*****,*****,*****,**
744860,94789,2015010702,270,14,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,22,10,1017.1,30.04,1016.4,***,***,0,*****,*****,*****,**
744860,94789,2015010703,260,10,***,240,***,*,*,*,10,**,**,**,**,**,**,**,**,*,22,10,1015.6,29.99,1014.7,***,***,0,*****,*****,*****,**
744860,94789,2015010704,260,10,***,***,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,22,10,1015.6,*****,1014.4,***,***,*****,*****,*****,*****,**
744860,94789,2015010704,260,13,***,120,***,*,*,*,10,**,**,**,**,**,**,**,**,*,22,11,1014.5,29.96,1013.7,***,***,0,*****,*****,*****,**
744860,94789,2015010705,270,14,***,120,***,*,*,*,10,**,**,**,**,**,**,**,**,*,23,12,1014.1,29.95,1013.4,***,***,0,*****,*****,*****,**
744860,94789,2015010706,260,15,***,140,***,*,*,*,10,**,**,**,**,**,**,**,**,*,22,12,1014.4,29.96,1013.7,23,21,0,*****,0.07,*****,1
744860,94789,2015010707,260,15,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,22,12,1014.4,*****,1013.4,23,21,*****,*****,0.07,*****,1
744860,94789,2015010707,280,11,20,140,***,*,*,*,10,**,**,**,**,**,**,**,**,*,22,11,1014.9,29.97,1014.1,***,***,0,*****,*****,*****,**
744860,94789,2015010708,290,21,29,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,22,6,1014.9,29.97,1014.1,***,***,0,*****,*****,*****,**
744860,94789,2015010709,280,20,30,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,24,5,1014.9,29.97,1014.1,***,***,0,*****,*****,*****,**
744860,94789,2015010710,280,20,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,24,5,1014.9,*****,1013.8,***,***,*****,*****,*****,*****,**
744860,94789,2015010710,280,22,32,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,25,6,1014.4,29.96,1013.7,***,***,0,*****,*****,*****,**
744860,94789,2015010711,290,22,33,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,24,3,1013.9,29.94,1013,***,***,0,*****,*****,*****,**
744860,94789,2015010712,280,28,37,55,***,*,*,*,10,**,**,**,**,**,**,**,**,*,24,3,1013.8,29.94,1013,25,22,0,*****,*****,*****,1
744860,94789,2015010713,280,28,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,24,3,1013.8,*****,1012.8,25,21,*****,*****,*****,*****,1
744860,94789,2015010713,300,24,36,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,24,2,1014.2,29.95,1013.4,***,***,0,*****,*****,*****,**
744860,94789,2015010714,290,17,29,90,***,*,*,*,10,**,**,**,**,**,**,**,**,*,22,5,1015.6,29.99,1014.7,***,***,0,*****,*****,*****,**
744860,94789,2015010715,290,21,31,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,22,2,1016.9,30.03,1016.1,***,***,0,*****,*****,*****,**
744860,94789,2015010716,290,21,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,22,2,1016.9,*****,1015.8,***,***,*****,*****,*****,*****,**
744860,94789,2015010716,320,31,39,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,20,-5,1018.6,30.08,1017.8,***,***,0,*****,*****,*****,**
744860,94789,2015010717,320,33,41,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,18,-7,1020.2,30.13,1019.5,***,***,0,*****,*****,*****,**
744860,94789,2015010718,310,34,44,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,15,-10,1021.7,30.17,1020.8,25,15,0,*****,*****,*****,**
744860,94789,2015010719,310,34,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,15,-10,1021.7,*****,1020.5,25,15,*****,*****,*****,*****,**
744860,94789,2015010719,320,29,39,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,13,-12,1022.8,30.21,1022.2,***,***,0,*****,*****,*****,**
744860,94789,2015010720,320,30,40,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,12,-13,1023.7,30.23,1022.9,***,***,0,*****,*****,*****,**
744860,94789,2015010721,310,22,31,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,11,-11,1024.8,30.27,1024.2,***,***,0,*****,*****,*****,**
744860,94789,2015010722,310,22,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,11,-11,1024.8,*****,1023.9,***,***,*****,*****,*****,*****,**
744860,94789,2015010722,310,26,32,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,10,-12,1025.2,30.28,1024.5,***,***,0,*****,*****,*****,**
744860,94789,2015010723,310,29,33,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,10,-12,1025.7,30.29,1024.9,25,10,0,*****,*****,*****,**
744860,94789,2015010723,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,25,***,*****,*****,0,*****,1
744860,94789,2015010800,310,24,37,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,9,-12,1026.1,30.3,1025.2,15,9,0,*****,*****,*****,**
744860,94789,2015010801,310,24,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,9,-12,1026.1,*****,1024.9,23,9,*****,*****,*****,*****,**
744860,94789,2015010801,310,28,36,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,9,-12,1026.8,30.32,1025.9,***,***,0,*****,*****,*****,**
744860,94789,2015010802,310,22,32,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,9,-12,1027.4,30.34,1026.6,***,***,0,*****,*****,*****,**
744860,94789,2015010803,290,15,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,9,-10,1027.9,30.36,1027.3,***,***,0,*****,*****,*****,**
744860,94789,2015010804,290,15,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,9,-10,1027.9,*****,1027,***,***,*****,*****,*****,*****,**
744860,94789,2015010804,300,20,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,9,-9,1028.6,30.38,1027.9,***,***,0,*****,*****,*****,**
744860,94789,2015010805,290,16,25,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,10,-8,1029.3,30.4,1028.6,***,***,0,*****,*****,*****,**
744860,94789,2015010806,280,17,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,10,-8,1030.3,30.43,1029.6,10,8,0,*****,*****,*****,**
744860,94789,2015010807,280,17,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,10,-8,1030.3,*****,1029.3,25,8,*****,*****,*****,*****,**
744860,94789,2015010807,270,11,18,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,11,-6,1031,30.45,1030.3,***,***,0,*****,*****,*****,**
744860,94789,2015010808,290,16,22,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,13,-3,1031.4,30.46,1030.6,***,***,0,*****,*****,*****,**
744860,94789,2015010809,270,17,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,15,-1,1031.3,30.46,1030.6,***,***,0,*****,*****,*****,**
744860,94789,2015010810,270,17,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,15,-1,1031.3,*****,1030.3,***,***,*****,*****,*****,*****,**
744860,94789,2015010810,290,16,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,17,-1,1030.5,30.43,1029.6,***,***,0,*****,*****,*****,**
744860,94789,2015010811,280,18,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,19,-1,1029.3,30.4,1028.6,***,***,0,*****,*****,*****,**
744860,94789,2015010812,290,11,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,21,0,1028.3,30.37,1027.6,21,9,0,*****,*****,*****,**
744860,94789,2015010813,290,11,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,21,0,1028.3,*****,1027.3,21,9,*****,*****,*****,*****,**
744860,94789,2015010813,280,15,25,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,21,-1,1028.3,30.37,1027.6,***,***,0,*****,*****,*****,**
744860,94789,2015010814,270,16,22,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,22,0,1028.6,30.38,1027.9,***,***,0,*****,*****,*****,**
744860,94789,2015010815,290,14,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,20,0,1027.9,30.36,1027.3,***,***,0,*****,*****,*****,**
744860,94789,2015010816,290,14,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,20,0,1027.9,*****,1027,***,***,*****,*****,*****,*****,**
744860,94789,2015010816,250,14,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,20,2,1027.9,30.36,1027.3,***,***,0,*****,*****,*****,**
744860,94789,2015010817,250,17,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,19,2,1027.7,30.35,1026.9,***,***,0,*****,*****,*****,**
744860,94789,2015010818,250,16,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,19,3,1027.9,30.36,1027.3,22,19,0,*****,*****,*****,**
744860,94789,2015010819,250,16,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,19,3,1027.9,*****,1027,22,8,*****,*****,*****,*****,**
744860,94789,2015010819,260,20,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,18,0,1027.8,30.36,1027.3,***,***,0,*****,*****,*****,**
744860,94789,2015010820,250,16,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,18,-1,1027.4,30.34,1026.6,***,***,0,*****,*****,*****,**
744860,94789,2015010821,240,16,***,250,***,*,*,*,10,**,**,**,**,**,**,**,**,*,19,2,1026.6,30.32,1025.9,***,***,0,*****,*****,*****,**
744860,94789,2015010822,240,16,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,19,2,1026.6,*****,1025.6,***,***,*****,*****,*****,*****,**
744860,94789,2015010822,230,18,***,140,***,*,*,*,10,**,**,**,**,**,**,**,**,*,20,4,1025.8,30.29,1024.9,***,***,0,*****,*****,*****,**
744860,94789,2015010823,230,20,***,140,***,*,*,*,10,**,**,**,**,**,**,**,**,*,20,4,1024.6,30.26,1023.9,22,8,0,*****,*****,*****,**
744860,94789,2015010823,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,22,***,*****,*****,0,*****,0
744860,94789,2015010900,220,23,29,140,***,*,*,*,10,**,**,**,**,**,**,**,**,*,22,6,1023.6,30.23,1022.9,22,18,0,*****,*****,*****,**
744860,94789,2015010901,220,23,***,***,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,22,6,1023.6,*****,1022.6,22,8,*****,*****,*****,*****,**
744860,94789,2015010901,210,24,30,140,***,*,*,*,10,**,**,**,**,**,**,**,**,*,24,9,1021.5,30.17,1020.8,***,***,0,*****,*****,*****,**
744860,94789,2015010902,210,21,34,130,***,*,*,*,10,**,**,**,**,**,**,**,**,*,27,9,1019.8,30.12,1019.1,***,***,0,*****,*****,*****,**
744860,94789,2015010903,220,23,32,110,***,*,*,*,10,**,**,**,**,**,**,**,**,*,28,8,1018.4,30.08,1017.8,***,***,0,*****,*****,*****,**
744860,94789,2015010904,220,23,***,***,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,28,8,1018.4,*****,1017.5,***,***,*****,*****,*****,*****,**
744860,94789,2015010904,210,29,39,110,***,*,*,*,10,**,**,**,**,**,**,**,**,*,29,7,1016.6,30.02,1015.8,***,***,0,*****,*****,*****,**
744860,94789,2015010905,230,17,***,110,***,*,*,*,10,**,**,**,**,**,**,**,**,*,28,9,1016.7,30.03,1016.1,***,***,0,*****,*****,*****,**
744860,94789,2015010906,230,20,29,90,***,*,*,*,10,**,**,**,**,**,**,**,**,*,28,9,1016.6,30.02,1015.8,29,22,0,*****,*****,*****,**
744860,94789,2015010907,230,20,***,***,OVC,*,*,*,10,**,**,**,**,**,**,**,**,*,28,9,1016.6,*****,1015.5,***,19,*****,*****,*****,*****,**
744860,94789,2015010907,240,22,29,6,OBS,*,*,*,0.5,**,**,**,**,72,27,**,**,*,25,19,1017.6,30.05,1016.8,***,***,0.02,*****,*****,*****,**
744860,94789,2015010908,240,24,32,6,***,*,*,*,0.5,**,**,**,**,71,27,**,**,*,25,21,1018.3,30.07,1017.4,***,***,0.03,*****,*****,*****,**
744860,94789,2015010909,250,23,***,100,***,*,*,*,9.1,**,**,**,**,71,**,**,**,*,26,19,1018.6,30.08,1017.8,***,***,0.02,*****,*****,0.03,**
744860,94789,2015010910,250,23,***,***,OVC,*,*,*,8.8,71,**,**,**,**,**,**,**,*,26,19,1018.6,*****,1017.5,***,***,*****,*****,*****,0.03,**
744860,94789,2015010911,250,15,***,160,***,*,*,*,10,**,**,**,**,**,**,**,**,*,29,16,1017,30.03,1016.1,***,***,0,*****,*****,*****,**
744860,94789,2015010912,260,16,***,722,***,*,*,*,10,**,**,**,**,**,**,**,**,*,32,15,1016,30,1015.1,32,***,0,0.03,*****,*****,1
744860,94789,2015010913,260,16,***,***,BKN,*,*,*,10,**,**,**,**,**,**,**,**,*,32,15,1016,*****,1014.8,32,19,*****,0.03,*****,*****,1
744860,94789,2015010913,280,22,29,190,***,*,*,*,10,**,**,**,**,**,**,**,**,*,33,11,1016.1,30.01,1015.4,***,***,0,*****,*****,*****,**
744860,94789,2015010914,290,17,29,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,33,12,1016.8,30.03,1016.1,***,***,0,*****,*****,*****,**
744860,94789,2015010915,280,17,26,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,32,9,1017.7,30.05,1016.8,***,***,0,*****,*****,*****,**
744860,94789,2015010916,280,17,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,32,9,1017.7,*****,1016.5,***,***,*****,*****,*****,*****,**
744860,94789,2015010916,270,13,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,32,12,1018.5,30.08,1017.8,***,***,0,*****,*****,*****,**
744860,94789,2015010917,280,9,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,31,11,1019.3,30.1,1018.5,***,***,0,*****,*****,*****,**
744860,94789,2015010918,280,16,23,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,31,12,1020.4,30.13,1019.5,34,29,0,*****,*****,*****,1
744860,94789,2015010919,280,16,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,31,12,1020.4,*****,1019.2,34,22,*****,*****,*****,*****,1
744860,94789,2015010919,280,24,32,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,29,8,1021.6,30.17,1020.8,***,***,0,*****,*****,*****,**
744860,94789,2015010920,270,23,26,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,28,5,1022.2,30.19,1021.5,***,***,0,*****,*****,*****,**
744860,94789,2015010921,280,16,23,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,27,5,1022.8,30.21,1022.2,***,***,0,*****,*****,*****,**
744860,94789,2015010922,280,16,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,27,5,1022.8,*****,1021.9,***,***,*****,*****,*****,*****,**
744860,94789,2015010922,280,20,28,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,25,2,1023.3,30.22,1022.5,***,***,0,*****,*****,*****,**
744860,94789,2015010923,280,18,28,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,24,1,1023.6,30.23,1022.9,34,21,0,*****,*****,*****,**
744860,94789,2015010923,***,***,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,****,****,******,*****,******,34,***,*****,*****,0.07,*****,0
744860,94789,2015011000,280,18,24,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,23,1,1024.5,30.26,1023.9,31,23,0,*****,*****,*****,1
744860,94789,2015011001,280,18,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,23,1,1024.5,*****,1023.6,31,22,*****,*****,*****,*****,1
744860,94789,2015011001,280,18,22,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,22,2,1025.3,30.28,1024.5,***,***,0,*****,*****,*****,**
744860,94789,2015011002,280,20,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,21,2,1026.1,30.3,1025.2,***,***,0,*****,*****,*****,**
744860,94789,2015011003,300,20,29,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,20,1,1026.5,30.32,1025.9,***,***,0,*****,*****,*****,**
744860,94789,2015011004,300,20,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,20,1,1026.5,*****,1025.6,***,***,*****,*****,*****,*****,**
744860,94789,2015011004,290,20,25,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,19,2,1027.3,30.34,1026.6,***,***,0,*****,*****,*****,**
744860,94789,2015011005,300,21,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,19,0,1028.3,30.37,1027.6,***,***,0,*****,*****,*****,**
744860,94789,2015011006,300,16,24,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,18,0,1029.3,30.4,1028.6,23,18,0,*****,0.03,*****,1
744860,94789,2015011007,300,16,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,18,0,1029.3,*****,1028.3,34,18,*****,*****,0.03,*****,1
744860,94789,2015011007,290,17,26,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,18,-1,1030.5,30.43,1029.6,***,***,0,*****,*****,*****,**
744860,94789,2015011008,300,17,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,18,-1,1032.1,30.48,1031.3,***,***,0,*****,*****,*****,**
744860,94789,2015011009,290,16,22,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,19,-1,1032.6,30.5,1032,***,***,0,*****,*****,*****,**
744860,94789,2015011010,290,16,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,19,-1,1032.6,*****,1031.7,***,***,*****,*****,*****,*****,**
744860,94789,2015011010,300,15,22,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,20,-1,1032.9,30.51,1032.3,***,***,0,*****,*****,*****,**
744860,94789,2015011011,300,16,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,21,-1,1032.4,30.49,1031.7,***,***,0,*****,*****,*****,**
744860,94789,2015011012,270,15,21,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,22,-1,1032.1,30.48,1031.3,22,18,0,*****,*****,*****,1
744860,94789,2015011013,270,15,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,22,-1,1032.1,*****,1031,23,18,*****,*****,*****,*****,1
744860,94789,2015011013,260,14,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,23,-2,1031.6,30.47,1031,***,***,0,*****,*****,*****,**
744860,94789,2015011014,270,13,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,24,0,1032.6,30.5,1032,***,***,0,*****,*****,*****,**
744860,94789,2015011015,990,11,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,23,0,1032.7,30.5,1032,***,***,0,*****,*****,*****,**
